Compartment	Contrast	Time	Age	OTU_ID	baseMean	estimate	stderror	statistic	p.value	p.adjusted	Kingdom	Phylum	Class	Order	Family	Genus	Species
RS	WC_vs_D3	6	62	114389	6.28171676249364	-1.42013806367847	0.458369765094837	-3.06851630628789	0.00215124587817624	0.0274208101373169	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Ellin5301	unclassified	unclassified
RS	WC_vs_D3	6	62	567399	38.8355846424797	2.05982730709454	0.407796481799009	5.00109433047145	5.70058105428924e-07	3.8215006326902e-05	Bacteria	Acidobacteria	Acidobacteria-6	iii1-15	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	557467	469.275771905246	-1.57250369874489	0.264808997491914	-5.93475839144804	2.94278531960128e-09	4.4387011903986e-07	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Ellin5301	unclassified	unclassified
RS	WC_vs_D3	6	62	996116	46.7101369222758	-1.84105308896395	0.260565335983589	-7.05391129673611	1.73957296524677e-12	7.87156766774163e-10	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	220353	25.3390213770785	-1.17985741222471	0.37203034628117	-3.15768167930991	0.00159029106721529	0.0228446573941244	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	unclassified	unclassified
RS	WC_vs_D3	6	62	4430284	9.42958587025933	4.10007972678581	0.814950942341196	4.96593738425795	6.83700136183529e-07	4.12499082164062e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	unclassified
RS	WC_vs_D3	6	62	361264	142.02992224793	0.59485859138225	0.181468789260126	3.26769134925136	0.00108428542405855	0.0172736966776533	Bacteria	Acidobacteria	Acidobacteria-6	iii1-15	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	1140357	1.76698351344589	-2.81795254675983	0.90462854244707	-3.03080820771678	0.00243900120354071	0.0296281354255617	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	109573	1.51826593219631	2.75374693900676	0.901322493870729	2.99272148956218	0.00276501950313523	0.0324979564978881	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	unclassified
RS	WC_vs_D3	6	62	4393265	16.1238262350902	2.4779306100217	0.502400876159812	4.77845999328924	1.76642899880222e-06	9.02092268204607e-05	Bacteria	Proteobacteria	Betaproteobacteria	MND1	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	1435	13.4077682048913	-1.97651988816612	0.604252133033805	-3.25375863479563	0.00113889000231232	0.0177706112429768	Bacteria	Armatimonadetes	Chthonomonadetes	SJA-22	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	225041	4.64521074275188	-1.49253640368298	0.492197276096951	-2.98442105271539	0.00284115508475975	0.0327905374891325	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	unclassified	unclassified
RS	WC_vs_D3	6	62	250674	18.0240779804459	2.02183700215479	0.644125011920381	3.13856964053214	0.00169774587761263	0.0236378464498373	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	unclassified
RS	WC_vs_D3	6	62	583051	78.69400371337	1.47254044065426	0.526182681378621	2.80236706609889	0.00507291180839591	0.0488402679425351	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified
RS	WC_vs_D3	6	62	3334375	4.01398889115223	-1.57646254500798	0.518821085566048	-3.00563977612585	0.00265022757662374	0.0313523654489475	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	249257	3.47479302612428	-2.15740224133695	0.58850348665606	-3.53925393832258	0.000401259656676058	0.00834804573084671	Bacteria	Gemmatimonadetes	Gemmatimonadetes	unclassified	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	634364	20.5764032719264	1.94449600521837	0.422102213115619	4.5527462728874	5.29501196310488e-06	0.000208347209852605	Bacteria	WS3	PRR-12	Sediment-1	PRR-10	unclassified	unclassified
RS	WC_vs_D3	6	62	612580	82.5052404397353	-1.04363985591603	0.252761646975152	-4.13177884200287	3.59966674544327e-05	0.00106809783758235	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	2068089	22.7942026524332	1.28026939587431	0.439291676314425	2.92157689323719	0.0034826429658592	0.0370799045188538	Bacteria	Acidobacteria	Acidobacteria-6	CCU21	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	719367	52.5546074407753	4.25293428866831	0.878859388197543	4.75765660367745	1.95853303082211e-06	9.32880206786321e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	369022	79.1387895620796	4.22226333123314	0.688226770756715	5.95834544650265	2.54804463280049e-09	4.19269162306262e-07	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	720511	15.0110703897917	-1.30070500743006	0.357860054507291	-3.62472176243019	0.000289272712541267	0.00630823626144208	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	unclassified
RS	WC_vs_D3	6	62	801268	14.8597513178196	-1.02503945739524	0.357651928153723	-2.87079826227304	0.00409436732807679	0.0414011444906089	Bacteria	Planctomycetes	Planctomycetia	Gemmatales	Isosphaeraceae	unclassified	unclassified
RS	WC_vs_D3	6	62	1084157	24.2356754219955	-1.3967934623556	0.323248653423246	-4.29835268464073	1.72072208458842e-05	0.000576760550575007	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Janibacter	unclassified
RS	WC_vs_D3	6	62	589297	4.54309896356155	-2.14202742125153	0.720332976302141	-2.90622347831339	0.00365820075516029	0.0383127786165963	Bacteria	Verrucomicrobia	[Pedosphaerae]	[Pedosphaerales]	Ellin515	unclassified	unclassified
RS	WC_vs_D3	6	62	590693	37.1097819372587	2.84398273510744	0.567614295509696	4.98404348734259	6.2269074827782e-07	3.89257543089251e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	unclassified
RS	WC_vs_D3	6	62	238280	13.2100786665403	-1.02685066884142	0.347952597512677	-2.94694679566793	0.0032092841612236	0.0354195386086263	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	4385104	3.05712441151875	-2.4776831463431	0.729648365423598	-3.23933249504461	0.00119809816517687	0.0182231737728582	Bacteria	Armatimonadetes	Chthonomonadetes	SJA-22	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	1037355	48.7442788851908	-1.48158271413369	0.448293208760092	-3.29783525489887	0.000974332825952009	0.0160322037724831	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	unclassified
RS	WC_vs_D3	6	62	1032653	85.3119470702923	-0.664815470567631	0.231634571186783	-2.86467536777975	0.00417436943185876	0.0419218889201329	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	unclassified	unclassified
RS	WC_vs_D3	6	62	586230	5.33670652773553	2.41316419433165	0.778236945433973	2.90590384492855	0.00366193961363048	0.0383127786165963	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	unclassified	unclassified
RS	WC_vs_D3	6	62	327290	12.6341205325375	-1.28206139381074	0.392335534955183	-3.2540418082852	0.00113775533998161	0.0177706112429768	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	unclassified
RS	WC_vs_D3	6	62	4366540	1.21127545360075	0.625241731285842	0.712752560451317	4.74431263169888	2.0921552518438e-06	9.70974616881352e-05	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium	unclassified
RS	WC_vs_D3	6	62	1144575	21.59927156656	1.50183123249142	0.373597057096189	4.0061551522565	6.17151187353751e-05	0.00169249037743983	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	755123	21.4231866198492	-0.866141687814946	0.283951928502864	-3.04407660201439	0.00233395703401652	0.029336543274791	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	835594	6.42591261632564	-1.97328779479305	0.554943136391624	-3.49713128852204	0.000470290321332129	0.00935412617155114	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Balneimonas	unclassified
RS	WC_vs_D3	6	62	1021365	9.29668761425723	-1.52816858938765	0.440256274465801	-3.45119490070106	0.000558110375540231	0.0104223500939822	Bacteria	Armatimonadetes	Chthonomonadetes	SJA-22	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	1071316	4.14905345436368	-3.12205572428811	0.60605994090083	-4.95747212271213	7.14162855171767e-07	4.16978957374483e-05	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae	Flavisolibacter	unclassified
RS	WC_vs_D3	6	62	143744	5.62344871754759	2.88496012050438	0.865690198079035	3.5100120308966	0.000448086419341668	0.00901151576676021	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	4112169	26.9780861218479	-1.45758537683795	0.31871246860992	-4.56160018611546	5.0765243364238e-06	0.000208347209852605	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	994823	50.6903592629067	-0.845424769978413	0.256763418263172	-3.28895227395326	0.0010056107406614	0.016319210587517	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Patulibacteraceae	unclassified	unclassified
RS	WC_vs_D3	6	62	1024572	2.44173507724447	-2.37238063254852	0.709712550728182	-3.14890758578161	0.0016388201156728	0.0231227741616785	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	368218	8.79511093360562	-1.27559239611164	0.41744847909333	-3.04831471606149	0.00230128777658226	0.0291281879413559	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	826497	2.45419230807854	-1.94620255205781	0.624058686405793	-3.03352674692387	0.00241713283302578	0.0295608812687612	Bacteria	Chloroflexi	unclassified	unclassified	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	106874	34.4739921726895	-1.18443104563618	0.279039429366923	-4.23929766386806	2.24220185779933e-05	0.000687861925867253	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	316151	1.55791372221117	-3.16002726743357	0.930280304148201	-3.37887365212378	0.00072783450091782	0.0130433707590223	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	unclassified	unclassified
RS	WC_vs_D3	6	62	594040	78.9289179494473	-1.09299810626457	0.372360063189777	-2.9357063520609	0.00332789187323678	0.0360401276152122	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae	Flavisolibacter	unclassified
RS	WC_vs_D3	6	62	937372	181.031180319782	1.56932453915085	0.320331750357563	4.90278012642742	9.44897283802958e-07	5.34457526151048e-05	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	unclassified
RS	WC_vs_D3	6	62	148273	54.9119246773426	3.41041148393666	0.662638558074944	5.06352680970011	4.11570472004095e-07	2.86516367049005e-05	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified
RS	WC_vs_D3	6	62	274279	47.5881674784383	1.23112319969243	0.436577532956178	2.82212715549097	0.0047706257956586	0.0464238316674304	Bacteria	Chloroflexi	Anaerolineae	CFB-26	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	883748	5.73963700424743	-1.83666261723666	0.508704118419885	-3.54287135617641	0.000395795726445297	0.00833011935890684	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
RS	WC_vs_D3	6	62	111105	24.9122397557334	1.85316007922756	0.419070521708764	4.39232068802907	1.12147114782318e-05	0.000398012309325481	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	unclassified
RS	WC_vs_D3	6	62	4331657	6.25363586957405	2.26754096607466	0.653247350269814	3.30247253700663	0.00095836471988028	0.0159141297521404	Bacteria	Gemmatimonadetes	Gemm-1	unclassified	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	839836	160.40604825496	-1.67226880806424	0.356044175994704	-4.688810739055	2.74797391176861e-06	0.000121312994641492	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	1029463	10.584166433453	-2.84589349426037	0.926873612577167	-2.86332608020865	0.00419218889201329	0.0419218889201329	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	159655	10.4480323948534	2.86015223227985	0.8998306344957	3.1956471237661	0.0013951763171291	0.0205306433658836	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	1039041	1.77497030603906	-3.02431062590424	0.929419726244729	-2.84448836593574	0.0044482810273295	0.0435210197808994	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Sporichthyaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	281360	25.0008933082589	1.54205808713169	0.556081522001443	2.79071097950961	0.00525924115377708	0.0498388821378875	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	72153	14.6810380201978	2.38592811034696	0.699149906993802	3.40108164712535	0.000671197774828542	0.0122713936610067	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	1051517	10.2911776322043	-1.22464729213536	0.413331743672417	-2.94178310473182	0.00326328402847721	0.035797236918447	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
RS	WC_vs_D3	6	62	726273	3.1623802067567	-2.16652758444052	0.677451666937327	-3.12614530296408	0.00177114017139063	0.0244714787039469	Bacteria	Chloroflexi	Anaerolineae	SJA-15	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	909520	129.367936902586	2.09475373760461	0.558686145316796	3.76670371112887	0.000165417118075383	0.00397812565919004	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Anaeromyxobacter	unclassified
RS	WC_vs_D3	6	62	833645	7.52085548542997	-1.48066795761893	0.485936724008151	-3.03540665477198	0.00240211566901392	0.0295608812687612	Bacteria	Firmicutes	Bacilli	Bacillales	unclassified	unclassified	unclassified
RS	WC_vs_D3	6	62	1107044	1.32318721185714	0.0754359063565211	0.797598724396968	4.65978054034518	3.16546697676807e-06	0.000136416553046434	Bacteria	Verrucomicrobia	[Pedosphaerae]	[Pedosphaerales]	auto67_4W	unclassified	unclassified
RS	WC_vs_D3	6	62	568229	29.0340680511078	2.60780001790073	0.902497211742812	2.98417956912409	0.00284339847005946	0.0327905374891325	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azospira	unclassified
RS	WC_vs_D3	6	62	1037256	6.31680218804264	-1.4404631784391	0.465774325982442	-3.07498112374122	0.00210515876788113	0.0270236692898216	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	869089	2.90820713218729	-2.20644521143798	0.693156602526054	-3.03892139896756	0.00237426791703844	0.0294344173276683	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Sporichthyaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	997371	7.97637373143738	-2.10807297269262	0.390388608559888	-5.37726617564081	7.56253306039714e-08	6.51818325681849e-06	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified
RS	WC_vs_D3	6	62	113378	7.17187120018303	0.316139914769933	1.02338029577978	5.83842515398449	5.26965459513147e-09	7.33698062860612e-07	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	unclassified
RS	WC_vs_D3	6	62	966091	70.7070090831642	-1.12589426611157	0.253128147044262	-4.43975416146126	9.00616967336716e-06	0.000339347661500056	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Modestobacter	unclassified
RS	WC_vs_D3	6	62	775149	4.63495776464176	2.37730022494323	0.754985216954136	2.97696955235259	0.00291112919550984	0.0331392694583196	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	unclassified	unclassified
RS	WC_vs_D3	6	62	588861	65.2893440254292	-0.836755899254776	0.299008307091619	-2.79620483682396	0.00517066173330035	0.0495153677958016	Bacteria	Chloroflexi	Chloroflexi	[Roseiflexales]	[Kouleothrixaceae]	unclassified	unclassified
RS	WC_vs_D3	6	62	225453	9.65380933534301	2.6296774849894	0.913479092644455	3.24397810207352	0.00117872807782016	0.0180804900072415	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Cellvibrio	unclassified
RS	WC_vs_D1	7	74	324366	4.69942022264822	0.957411153374149	1.01819293005632	11.8921726338467	1.29980742683997e-32	5.37470370998327e-29	Bacteria	Gemmatimonadetes	Gemmatimonadetes	KD8-87	unclassified	unclassified	unclassified
RS	WC_vs_D1	7	74	1078248	1.65338182618898	-1.00525437385015	1.00964893293184	-6.85141243222387	7.31243557863467e-12	1.00789737058848e-08	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
RS	WC_vs_D1	7	74	4366540	1.21127545360075	-0.264407381270961	0.710116139744221	-4.57498192986877	4.76261091295985e-06	0.00492334903127225	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium	unclassified
RS	WC_vs_D1	7	74	730204	1.32372807819189	-0.213453825254381	0.808450200421641	-4.43431636206818	9.23649107406812e-06	0.00763857811825433	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	unclassified
RS	WC_vs_D1	7	74	113378	7.17187120018303	-0.751779343246024	1.02414666173685	-7.50954263394974	5.93342933378729e-14	1.22673651476052e-10	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	unclassified
RS	WC_vs_D2	7	74	697479	2.54839923236599	-0.169927817209504	0.894551019317594	-3.92063426391617	8.83162136937799e-05	0.0185464048756938	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Tepidimonas	unclassified
RS	WC_vs_D2	7	74	1857346	40.1433542947134	1.16670726390884	0.307015735271107	3.80049431230597	0.00014440773285166	0.0272930615089637	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	unclassified	unclassified
RS	WC_vs_D2	7	74	635410	3.63782318935432	0.419232869926196	1.02057538218447	6.98793286264823	2.78965815721518e-12	1.75748463904556e-09	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	unclassified	unclassified
RS	WC_vs_D2	7	74	808319	20.0983202379449	1.31996609014743	0.355571318694034	3.70400183379402	0.000212224722129385	0.0364640658931398	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified	unclassified	unclassified
RS	WC_vs_D2	7	74	813043	63.0540355511223	1.50008162619245	0.363070334141444	4.12974539704378	3.63165185328991e-05	0.0085797775033974	Bacteria	Acidobacteria	AT-s54	unclassified	unclassified	unclassified	unclassified
RS	WC_vs_D2	7	74	324366	4.69942022264822	0.953786948257795	1.01805695746398	11.8921033754422	1.30088590152443e-32	2.45867435388117e-29	Bacteria	Gemmatimonadetes	Gemmatimonadetes	KD8-87	unclassified	unclassified	unclassified
RS	WC_vs_D2	7	74	1078248	1.65338182618898	-0.867658487679876	1.00860101705897	-6.68550926613546	2.30122958860764e-11	1.08733098061711e-08	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	unclassified
RS	WC_vs_D2	7	74	369022	79.1387895620796	2.85614678256307	0.646822370873012	4.40821677273	1.04225201738768e-05	0.00281408044694674	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	unclassified	unclassified
RS	WC_vs_D2	7	74	4366540	1.21127545360075	-0.53539813039472	0.711351208832897	-4.79280574437632	1.64464854822228e-06	0.000518064292690019	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium	unclassified
RS	WC_vs_D2	7	74	1107044	1.32318721185714	0.710480109110178	0.801195911163762	5.71205158647196	1.11622238169385e-08	4.21932060280275e-06	Bacteria	Verrucomicrobia	[Pedosphaerae]	[Pedosphaerales]	auto67_4W	unclassified	unclassified
RS	WC_vs_D2	7	74	113378	7.17187120018303	-0.744771833470192	1.02412893569727	-7.43973558325934	1.00887032196239e-13	9.53382454254455e-11	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	unclassified
RS	WC_vs_D3	7	74	105000	15.2397346778623	-1.0857732818639	0.356202534687273	-3.04742214838247	0.00230813306281414	0.0217014684710242	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Ellin5301	unclassified	unclassified
RS	WC_vs_D3	7	74	513055	27.2578864018016	1.78404856755564	0.562679662063834	3.15168523675739	0.00162331160957943	0.016519582850426	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	unclassified
RS	WC_vs_D3	7	74	984895	3.65795453173741	-1.95637194114084	0.602203846000782	-3.16409643625612	0.00155565239911113	0.0159247257423802	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Ellin5301	unclassified	unclassified
RS	WC_vs_D3	7	74	558911	16.7578791024563	-1.4055675448652	0.388325172275445	-3.61482710668633	0.000300548126572804	0.00456094964009606	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Kribbella	unclassified
RS	WC_vs_D3	7	74	539866	22.8729088261926	1.22328653205592	0.446873591517793	2.72588276124557	0.00641297725422088	0.0461031100028157	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	unclassified	unclassified
RS	WC_vs_D3	7	74	959195	18.3759256771524	-1.45842811512065	0.414588478816191	-3.51126961098631	0.000445971842967895	0.00607504951444455	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Ellin5301	unclassified	unclassified
RS	WC_vs_D3	7	74	810959	4.00552975755037	-1.58282228936473	0.550063359397784	-2.81261150139867	0.00491409829512814	0.0386755216488705	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Knoellia	unclassified
RS	WC_vs_D3	7	74	707532	60.9487877532455	-0.956907050970763	0.311743711398481	-3.07431605177074	0.00210985787302251	0.0201660448636958	Bacteria	Gemmatimonadetes	Gemm-5	unclassified	unclassified	unclassified	unclassified
RS	WC_vs_D3	7	74	253155	10.3789050472156	2.67925074182671	0.739221940683567	3.48016894579246	0.000501097685956005	0.00656741664169612	Bacteria	WS3	PRR-12	Sediment-1	unclassified	unclassified	unclassified
RS	WC_vs_D3	7	74	328081	1.68528452647842	-2.52982073049995	0.801939386463077	-2.87731961196605	0.00401069144781906	0.0338463229498877	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified
RS	WC_vs_D3	7	74	4414809	18.0604608058622	1.93627678761154	0.653337327778537	2.9823399067328	0.00286054211898789	0.0261837982320056	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	unclassified	unclassified
RS	WC_vs_D3	7	74	113334	13.3719743175119	1.33363403542196	0.489694416329888	2.70442840287193	0.00684220129553858	0.0475381857079588	Bacteria	WS3	PRR-12	Sediment-1	unclassified	unclassified	unclassified
RS	WC_vs_D3	7	74	511514	22.6479571424864	1.07800650920619	0.373527051499004	2.89059013750719	0.00384519243850662	0.0329315986070121	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Ellin5290	unclassified	unclassified	unclassified
RS	WC_vs_D3	7	74	1033380	6.39798026154824	-2.32108416583894	0.545254724482175	-4.15453045167047	3.2595620739992e-05	0.000772471560002551	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	unclassified	unclassified
RS	WC_vs_D3	7	74	873887	47.4953716311935	-1.07539800431652	0.281139361569069	-3.82131813274468	0.00013274028570687	0.0023566845359348	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	unclassified	unclassified
RS	WC_vs_D3	7	74	211929	26.7201668432841	2.365435282953	0.441455314757771	5.27816015369746	1.30487398053823e-07	8.06225709403977e-06	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	unclassified	unclassified
RS	WC_vs_D3	7	74	552186	4.28443501554009	3.01313797760292	0.857152975126613	3.36901828841712	0.000754364233505981	0.0090348322741335	Bacteria	Verrucomicrobia	[Pedosphaerae]	[Pedosphaerales]	unclassified	unclassified	unclassified
RS	WC_vs_D3	7	74	820412	2.73660060319286	2.80618674464732	0.952487224895332	2.9267451692299	0.00342529412504484	0.0300799940930333	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	unclassified
RS	WC_vs_D3	7	74	847358	30.2637956089055	1.91838714310014	0.368063255156392	5.17602466655623	2.26663503316131e-07	1.30709286912302e-05	Bacteria	Gemmatimonadetes	Gemm-1	unclassified	unclassified	unclassified	unclassified
RS	WC_vs_D3	7	74	335316	13.4400321610908	2.53481068479392	0.90964970679511	2.88838926595698	0.00387220341938383	0.0329995660863745	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	unclassified	unclassified
RS	WC_vs_D3	7	74	224740	89.2767843356201	2.60941264343922	0.31234151827385	8.3164796489774	9.06145435578427e-17	5.22543867850226e-14	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	unclassified	unclassified
RS	WC_vs_D3	7	74	2079834	8.70429420151952	3.2230331172185	0.745786930020307	4.02507153042804	5.69579994902043e-05	0.00117306356092921	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	unclassified	unclassified
RS	WC_vs_D3	7	74	233959	5.17904694381146	1.88544269802343	0.647431505312558	2.82340781703221	0.00475160880099649	0.0378814895194651	Bacteria	Proteobacteria	Betaproteobacteria	MND1	unclassified	unclassified	unclassified
RS	WC_vs_D3	7	74	1053775	19.3813870625038	-1.28056843965154	0.464580608014716	-2.75071681598893	0.00594650249016836	0.0441521429527522	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	unclassified
